split,mechanism,metric,policy,budget,measure,old,corrected,difference
development,ALL,UEA,global_fixed,39499,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,39499,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,39499,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,39499,infeasible_rate,0.9434523809523809,0.9434523809523809,0.0
development,ALL,UEA,global_fixed,39499,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,39499,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,39499,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,39499,full_state_agreement,0.00496031746031746,0.00496031746031746,0.0
development,ALL,UEA,global_fixed,39499,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,39499,mean_charged_bytes_feasible,37505.85750915751,37505.85750915751,0.0
development,ALL,UEA,global_fixed,39499,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,39499,mean_visible_json_bytes,2089.785714285714,2089.785714285714,0.0
development,ALL,UEA,global_fixed,39499,mean_acquired_channels,7.530753968253968,7.530753968253968,0.0
development,ALL,UEA,global_fixed,39499,mean_evidence_fields,44.54662698412699,44.54662698412699,0.0
development,ALL,UEA,global_fixed,39499,mean_evidence_events,0.8174603174603174,0.8174603174603174,0.0
development,ALL,UEA,global_fixed,50761,correct_point_coverage,0.0248015873015873,0.0248015873015873,0.0
development,ALL,UEA,global_fixed,50761,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,point_coverage,0.0248015873015873,0.0248015873015873,0.0
development,ALL,UEA,global_fixed,50761,unknown_rate,0.09722222222222222,0.09722222222222222,0.0
development,ALL,UEA,global_fixed,50761,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,infeasible_rate,0.8779761904761905,0.8779761904761905,0.0
development,ALL,UEA,global_fixed,50761,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,50761,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,50761,full_state_agreement,0.0248015873015873,0.0248015873015873,0.0
development,ALL,UEA,global_fixed,50761,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,50761,mean_charged_bytes_feasible,46410.92784365393,46410.92784365393,0.0
development,ALL,UEA,global_fixed,50761,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,50761,mean_visible_json_bytes,2108.5525793650795,2108.5525793650795,0.0
development,ALL,UEA,global_fixed,50761,mean_acquired_channels,7.616071428571429,7.616071428571429,0.0
development,ALL,UEA,global_fixed,50761,mean_evidence_fields,44.988095238095234,44.988095238095234,0.0
development,ALL,UEA,global_fixed,50761,mean_evidence_events,0.8323412698412698,0.8323412698412698,0.0
development,ALL,UEA,global_fixed,58954,correct_point_coverage,0.0625,0.0625,0.0
development,ALL,UEA,global_fixed,58954,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,point_coverage,0.0625,0.0625,0.0
development,ALL,UEA,global_fixed,58954,unknown_rate,0.16468253968253968,0.16468253968253968,0.0
development,ALL,UEA,global_fixed,58954,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,infeasible_rate,0.7728174603174603,0.7728174603174603,0.0
development,ALL,UEA,global_fixed,58954,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,58954,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,58954,full_state_agreement,0.0625,0.0625,0.0
development,ALL,UEA,global_fixed,58954,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,58954,mean_charged_bytes_feasible,52675.17244167244,52675.17244167244,0.0
development,ALL,UEA,global_fixed,58954,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,58954,mean_visible_json_bytes,2127.8630952380954,2127.8630952380954,0.0
development,ALL,UEA,global_fixed,58954,mean_acquired_channels,7.697420634920634,7.697420634920634,0.0
development,ALL,UEA,global_fixed,58954,mean_evidence_fields,45.442460317460316,45.442460317460316,0.0
development,ALL,UEA,global_fixed,58954,mean_evidence_events,0.8462301587301587,0.8462301587301587,0.0
development,ALL,UEA,global_fixed,62026,correct_point_coverage,0.17261904761904762,0.17261904761904762,0.0
development,ALL,UEA,global_fixed,62026,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,point_coverage,0.17261904761904762,0.17261904761904762,0.0
development,ALL,UEA,global_fixed,62026,unknown_rate,0.19543650793650794,0.19543650793650794,0.0
development,ALL,UEA,global_fixed,62026,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,infeasible_rate,0.6319444444444444,0.6319444444444444,0.0
development,ALL,UEA,global_fixed,62026,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,62026,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,62026,full_state_agreement,0.17261904761904762,0.17261904761904762,0.0
development,ALL,UEA,global_fixed,62026,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,62026,mean_charged_bytes_feasible,59322.31191881419,59322.31191881419,0.0
development,ALL,UEA,global_fixed,62026,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,62026,mean_visible_json_bytes,2180.8819444444443,2180.8819444444443,0.0
development,ALL,UEA,global_fixed,62026,mean_acquired_channels,7.809523809523809,7.809523809523809,0.0
development,ALL,UEA,global_fixed,62026,mean_evidence_fields,46.754960317460316,46.754960317460316,0.0
development,ALL,UEA,global_fixed,62026,mean_evidence_events,0.8511904761904763,0.8511904761904763,0.0
development,ALL,UEA,global_fixed,66121,correct_point_coverage,0.28174603174603174,0.28174603174603174,0.0
development,ALL,UEA,global_fixed,66121,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,point_coverage,0.28174603174603174,0.28174603174603174,0.0
development,ALL,UEA,global_fixed,66121,unknown_rate,0.2648809523809524,0.2648809523809524,0.0
development,ALL,UEA,global_fixed,66121,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,infeasible_rate,0.45337301587301587,0.45337301587301587,0.0
development,ALL,UEA,global_fixed,66121,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,66121,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,66121,full_state_agreement,0.28174603174603174,0.28174603174603174,0.0
development,ALL,UEA,global_fixed,66121,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,66121,mean_charged_bytes_feasible,61843.89461285335,61843.89461285335,0.0
development,ALL,UEA,global_fixed,66121,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,66121,mean_visible_json_bytes,2190.4166666666665,2190.4166666666665,0.0
development,ALL,UEA,global_fixed,66121,mean_acquired_channels,7.847222222222222,7.847222222222222,0.0
development,ALL,UEA,global_fixed,66121,mean_evidence_fields,46.91170634920635,46.91170634920635,0.0
development,ALL,UEA,global_fixed,66121,mean_evidence_events,0.8571428571428572,0.8571428571428572,0.0
development,ALL,UEA,global_fixed,72264,correct_point_coverage,0.35615079365079366,0.35615079365079366,0.0
development,ALL,UEA,global_fixed,72264,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,point_coverage,0.35615079365079366,0.35615079365079366,0.0
development,ALL,UEA,global_fixed,72264,unknown_rate,0.29365079365079366,0.29365079365079366,0.0
development,ALL,UEA,global_fixed,72264,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,infeasible_rate,0.3501984126984127,0.3501984126984127,0.0
development,ALL,UEA,global_fixed,72264,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,72264,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72264,full_state_agreement,0.35615079365079366,0.35615079365079366,0.0
development,ALL,UEA,global_fixed,72264,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,72264,mean_charged_bytes_feasible,63240.16532496012,63240.16532496012,0.0
development,ALL,UEA,global_fixed,72264,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,72264,mean_visible_json_bytes,2197.2023809523807,2197.2023809523807,0.0
development,ALL,UEA,global_fixed,72264,mean_acquired_channels,7.8601190476190474,7.8601190476190474,0.0
development,ALL,UEA,global_fixed,72264,mean_evidence_fields,47.00892857142857,47.00892857142857,0.0
development,ALL,UEA,global_fixed,72264,mean_evidence_events,0.8640873015873016,0.8640873015873016,0.0
development,ALL,UEA,global_fixed,72267,correct_point_coverage,0.45337301587301587,0.45337301587301587,0.0
development,ALL,UEA,global_fixed,72267,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,point_coverage,0.45337301587301587,0.45337301587301587,0.0
development,ALL,UEA,global_fixed,72267,unknown_rate,0.32936507936507936,0.32936507936507936,0.0
development,ALL,UEA,global_fixed,72267,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,infeasible_rate,0.21726190476190477,0.21726190476190477,0.0
development,ALL,UEA,global_fixed,72267,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,72267,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,72267,full_state_agreement,0.45337301587301587,0.45337301587301587,0.0
development,ALL,UEA,global_fixed,72267,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,72267,mean_charged_bytes_feasible,64974.020578069045,64974.020578069045,0.0
development,ALL,UEA,global_fixed,72267,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,72267,mean_visible_json_bytes,2200.459325396825,2200.459325396825,0.0
development,ALL,UEA,global_fixed,72267,mean_acquired_channels,7.871031746031746,7.871031746031746,0.0
development,ALL,UEA,global_fixed,72267,mean_evidence_fields,47.07242063492063,47.07242063492063,0.0
development,ALL,UEA,global_fixed,72267,mean_evidence_events,0.8650793650793651,0.8650793650793651,0.0
development,ALL,UEA,global_fixed,73290,correct_point_coverage,0.6468253968253969,0.6468253968253969,0.0
development,ALL,UEA,global_fixed,73290,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,point_coverage,0.6468253968253969,0.6468253968253969,0.0
development,ALL,UEA,global_fixed,73290,unknown_rate,0.31547619047619047,0.31547619047619047,0.0
development,ALL,UEA,global_fixed,73290,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,infeasible_rate,0.037698412698412696,0.037698412698412696,0.0
development,ALL,UEA,global_fixed,73290,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,73290,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,73290,full_state_agreement,0.6468253968253969,0.6468253968253969,0.0
development,ALL,UEA,global_fixed,73290,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,73290,mean_charged_bytes_feasible,66553.52735042735,66553.52735042735,0.0
development,ALL,UEA,global_fixed,73290,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,73290,mean_visible_json_bytes,2204.5714285714284,2204.5714285714284,0.0
development,ALL,UEA,global_fixed,73290,mean_acquired_channels,7.871031746031746,7.871031746031746,0.0
development,ALL,UEA,global_fixed,73290,mean_evidence_fields,47.15575396825397,47.15575396825397,0.0
development,ALL,UEA,global_fixed,73290,mean_evidence_events,0.8670634920634921,0.8670634920634921,0.0
development,ALL,UEA,global_fixed,76363,correct_point_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,76363,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,selective_error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,point_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,76363,unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,error_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,infeasible_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,global_fixed,76363,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,global_fixed,76363,full_state_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,76363,full_point_agreement,1.0,1.0,0.0
development,ALL,UEA,global_fixed,76363,mean_charged_bytes_feasible,70234.76984126984,70234.76984126984,0.0
development,ALL,UEA,global_fixed,76363,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,UEA,global_fixed,76363,mean_visible_json_bytes,2341.4593253968255,2341.4593253968255,0.0
development,ALL,UEA,global_fixed,76363,mean_acquired_channels,8.180555555555555,8.180555555555555,0.0
development,ALL,UEA,global_fixed,76363,mean_evidence_fields,50.06448412698413,50.06448412698413,0.0
development,ALL,UEA,global_fixed,76363,mean_evidence_events,0.9345238095238095,0.9345238095238095,0.0
development,ALL,UEA,metric_static,0,correct_point_coverage,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,wrong_point_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,selective_error_rate,,,
development,ALL,UEA,metric_static,0,wrong_safe_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,point_coverage,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,unknown_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,bounded_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,error_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,infeasible_rate,1.0,1.0,0.0
development,ALL,UEA,metric_static,0,reference_coverage,1.0,1.0,0.0
development,ALL,UEA,metric_static,0,reference_unknown_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,full_state_agreement,0.0,0.0,0.0
development,ALL,UEA,metric_static,0,full_point_agreement,,,
development,ALL,UEA,metric_static,0,mean_charged_bytes_feasible,,,
