split,family_id,mechanism,metric,policy,budget,observations,oracle_point,oracle_unknown,oracle_not_applicable,point,bounded,unknown,not_applicable,error,infeasible,answered_oracle_point,correct_point,wrong_point,wrong_safe,full_comparable,full_agree,full_point_comparable,full_point_agree,feasible,charged_total_bytes,initial_bytes,visible_json_bytes,acquired_channels,evidence_fields,evidence_events,correct_point_coverage,wrong_point_rate,selective_error_rate,wrong_safe_rate,point_coverage,unknown_rate,bounded_rate,not_applicable_rate,error_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate,full_state_agreement,full_point_agreement,mean_charged_bytes_feasible,mean_initial_bytes,mean_visible_json_bytes,mean_acquired_channels,mean_evidence_fields,mean_evidence_events,query_count,unit_count,averaged_query_conditions
development,D03_render_report,whole_channel,UEA,dependency_guided,62026,40.0,40.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,28.0,6.0,6.0,0.0,0.0,40.0,6.0,6.0,6.0,12.0,729964.0,2653032.0,88495.0,319.0,1815.0,36.0,0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.15,1.0,60830.333333333336,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,dependency_guided,66121,40.0,40.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,16.0,17.0,17.0,0.0,0.0,40.0,17.0,17.0,17.0,24.0,1531608.0,2653032.0,88564.0,319.0,1805.0,36.0,0.425,0.0,0.0,0.0,0.425,0.175,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.425,1.0,63817.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,dependency_guided,72264,40.0,40.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,16.0,17.0,17.0,0.0,0.0,40.0,17.0,17.0,17.0,24.0,1531608.0,2653032.0,88564.0,319.0,1805.0,36.0,0.425,0.0,0.0,0.0,0.425,0.175,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.425,1.0,63817.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,dependency_guided,72267,40.0,40.0,0.0,0.0,23.0,0.0,9.0,0.0,0.0,8.0,23.0,23.0,0.0,0.0,40.0,23.0,23.0,23.0,32.0,2109728.0,2653032.0,88564.0,319.0,1805.0,36.0,0.575,0.0,0.0,0.0,0.575,0.225,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.575,1.0,65929.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,dependency_guided,73290,40.0,40.0,0.0,0.0,31.0,0.0,9.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,40.0,31.0,31.0,31.0,40.0,2696040.0,2653032.0,88564.0,319.0,1805.0,36.0,0.775,0.0,0.0,0.0,0.775,0.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.775,1.0,67401.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,dependency_guided,76363,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,2791272.0,2653032.0,92133.0,328.0,1879.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69781.8,66325.8,2303.325,8.2,46.975,0.975,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,39499,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,50761,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,58954,40.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,40.0,1.0,1.0,1.0,4.0,207140.0,2653032.0,86698.0,316.0,1770.0,36.0,0.025,0.0,0.0,0.0,0.025,0.075,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.025,1.0,51785.0,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,62026,40.0,40.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,28.0,6.0,6.0,0.0,0.0,40.0,6.0,6.0,6.0,12.0,729964.0,2653032.0,88495.0,319.0,1815.0,36.0,0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.15,1.0,60830.333333333336,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,66121,40.0,40.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,16.0,14.0,14.0,0.0,0.0,40.0,14.0,14.0,14.0,24.0,1519320.0,2653032.0,88495.0,319.0,1815.0,36.0,0.35,0.0,0.0,0.0,0.35,0.25,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.35,1.0,63305.0,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,72264,40.0,40.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,16.0,14.0,14.0,0.0,0.0,40.0,14.0,14.0,14.0,24.0,1519320.0,2653032.0,88495.0,319.0,1815.0,36.0,0.35,0.0,0.0,0.0,0.35,0.25,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.35,1.0,63305.0,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,72267,40.0,40.0,0.0,0.0,20.0,0.0,12.0,0.0,0.0,8.0,20.0,20.0,0.0,0.0,40.0,20.0,20.0,20.0,32.0,2097440.0,2653032.0,88495.0,319.0,1815.0,36.0,0.5,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.5,1.0,65545.0,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,73290,40.0,40.0,0.0,0.0,28.0,0.0,12.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,40.0,28.0,28.0,28.0,40.0,2683752.0,2653032.0,88495.0,319.0,1815.0,36.0,0.7,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,1.0,67093.8,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,global_fixed,76363,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,2821992.0,2653032.0,94134.0,331.0,1930.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70549.8,66325.8,2353.35,8.275,48.25,0.975,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,39499,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,50761,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,58954,40.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,40.0,1.0,1.0,1.0,4.0,207140.0,2653032.0,86698.0,316.0,1770.0,36.0,0.025,0.0,0.0,0.0,0.025,0.075,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.025,1.0,51785.0,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,62026,40.0,40.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,28.0,6.0,6.0,0.0,0.0,40.0,6.0,6.0,6.0,12.0,729964.0,2653032.0,88495.0,319.0,1815.0,36.0,0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.15,1.0,60830.333333333336,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,66121,40.0,40.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,16.0,17.0,17.0,0.0,0.0,40.0,17.0,17.0,17.0,24.0,1531608.0,2653032.0,88564.0,319.0,1805.0,36.0,0.425,0.0,0.0,0.0,0.425,0.175,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.425,1.0,63817.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,72264,40.0,40.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,16.0,17.0,17.0,0.0,0.0,40.0,17.0,17.0,17.0,24.0,1531608.0,2653032.0,88564.0,319.0,1805.0,36.0,0.425,0.0,0.0,0.0,0.425,0.175,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.425,1.0,63817.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,72267,40.0,40.0,0.0,0.0,23.0,0.0,9.0,0.0,0.0,8.0,23.0,23.0,0.0,0.0,40.0,23.0,23.0,23.0,32.0,2109728.0,2653032.0,88564.0,319.0,1805.0,36.0,0.575,0.0,0.0,0.0,0.575,0.225,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.575,1.0,65929.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,73290,40.0,40.0,0.0,0.0,31.0,0.0,9.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,40.0,31.0,31.0,31.0,40.0,2696040.0,2653032.0,88564.0,319.0,1805.0,36.0,0.775,0.0,0.0,0.0,0.775,0.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.775,1.0,67401.0,66325.8,2214.1,7.975,45.125,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,metric_static,76363,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,2791272.0,2653032.0,92133.0,328.0,1879.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69781.8,66325.8,2303.325,8.2,46.975,0.975,4,4,40
development,D03_render_report,whole_channel,UEA,random,0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,39499,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,50761,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2653032.0,86698.0,316.0,1770.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,58954,40.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,40.0,1.0,1.0,1.0,4.0,207140.0,2653032.0,86698.0,316.0,1770.0,36.0,0.025,0.0,0.0,0.0,0.025,0.075,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.025,1.0,51785.0,66325.8,2167.45,7.9,44.25,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,62026,40.0,40.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,28.0,6.0,6.0,0.0,0.0,40.0,6.0,6.0,6.0,12.0,729964.0,2653032.0,88495.0,319.0,1815.0,36.0,0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.15,1.0,60830.333333333336,66325.8,2212.375,7.975,45.375,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,66121,40.0,40.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,16.0,15.0,15.0,0.0,0.0,40.0,15.0,15.0,15.0,24.0,1523416.0,2653032.0,88518.0,319.0,1811.6666666666667,36.0,0.375,0.0,0.0,0.0,0.375,0.225,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.375,1.0,63475.666666666664,66325.8,2212.95,7.975,45.29166666666667,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,72264,40.0,40.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,16.0,15.0,15.0,0.0,0.0,40.0,15.0,15.0,15.0,24.0,1523416.0,2653032.0,88518.0,319.0,1811.6666666666667,36.0,0.375,0.0,0.0,0.0,0.375,0.225,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.375,1.0,63475.666666666664,66325.8,2212.95,7.975,45.29166666666667,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,72267,40.0,40.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,8.0,21.0,21.0,0.0,0.0,40.0,21.0,21.0,21.0,32.0,2101536.0,2653032.0,88518.0,319.0,1811.6666666666667,36.0,0.525,0.0,0.0,0.0,0.525,0.275,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.525,1.0,65673.0,66325.8,2212.95,7.975,45.29166666666667,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,73290,40.0,40.0,0.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,40.0,29.0,29.0,29.0,40.0,2687848.0,2653032.0,88518.0,319.0,1811.6666666666667,36.0,0.725,0.0,0.0,0.0,0.725,0.275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.725,1.0,67196.2,66325.8,2212.95,7.975,45.29166666666667,0.9,4,4,40
development,D03_render_report,whole_channel,UEA,random,76363,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,2811752.0,2653032.0,93467.0,330.0,1913.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70293.8,66325.8,2336.675,8.25,47.825,0.975,4,4,40
development,D04_kv_increment,ALL,ALL,dependency_guided,0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,7042944.0,237338.66666666666,836.0,5556.0,93.33333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,62883.42857142857,2119.095238095238,7.464285714285714,49.607142857142854,0.8333333333333333,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,39499,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,6.333333333333333,0.0,0.0,105.33333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,112.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.666666666666666,258528.0,7042944.0,238251.33333333334,844.0,5577.0,94.0,0.002976190476190476,0.0,0.0,0.0,0.002976190476190476,0.05654761904761905,0.0,0.0,0.0,0.9404761904761905,1.0,0.0,0.0,0.002976190476190476,1.0,38779.200000000004,62883.42857142857,2127.2440476190477,7.535714285714286,49.794642857142854,0.8392857142857143,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,50761,112.0,112.0,0.0,0.0,6.0,0.0,9.333333333333332,0.0,0.0,96.66666666666667,6.0,6.0,0.0,0.0,112.0,6.0,6.0,6.0,15.333333333333334,722682.6666666666,7042944.0,240396.33333333334,849.0,5638.0,95.0,0.05357142857142857,0.0,0.0,0.0,0.05357142857142857,0.08333333333333333,0.0,0.0,0.0,0.8630952380952381,1.0,0.0,0.0,0.05357142857142857,1.0,47131.47826086956,62883.42857142857,2146.3958333333335,7.580357142857143,50.339285714285715,0.8482142857142857,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,58954,112.0,112.0,0.0,0.0,10.666666666666666,0.0,15.333333333333332,0.0,0.0,86.0,10.666666666666666,10.666666666666666,0.0,0.0,112.0,10.666666666666666,10.666666666666666,10.666666666666666,26.0,1380858.6666666667,7042944.0,244385.66666666666,856.0,5737.0,95.0,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.1369047619047619,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.09523809523809523,1.0,53109.94871794872,62883.42857142857,2182.0148809523807,7.642857142857143,51.223214285714285,0.8482142857142857,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,62026,112.0,112.0,0.0,0.0,17.333333333333332,0.0,25.333333333333332,0.0,0.0,69.33333333333333,17.333333333333332,17.333333333333332,0.0,0.0,112.0,17.333333333333332,17.333333333333332,17.333333333333332,42.666666666666664,2511872.0,7042944.0,248377.0,867.0,5835.0,96.33333333333333,0.15476190476190474,0.0,0.0,0.0,0.15476190476190474,0.2261904761904762,0.0,0.0,0.0,0.619047619047619,1.0,0.0,0.0,0.15476190476190474,1.0,58872.0,62883.42857142857,2217.651785714286,7.741071428571429,52.098214285714285,0.8601190476190476,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,66121,112.0,112.0,0.0,0.0,49.666666666666664,0.0,21.666666666666668,0.0,0.0,40.666666666666664,49.666666666666664,49.666666666666664,0.0,0.0,112.0,49.666666666666664,49.666666666666664,49.666666666666664,71.33333333333333,4456122.666666667,7042944.0,250274.0,870.0,5851.0,96.33333333333333,0.44345238095238093,0.0,0.0,0.0,0.44345238095238093,0.19345238095238096,0.0,0.0,0.0,0.3630952380952381,1.0,0.0,0.0,0.44345238095238093,1.0,62469.0093457944,62883.42857142857,2234.589285714286,7.767857142857143,52.24107142857143,0.8601190476190476,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,72264,112.0,112.0,0.0,0.0,65.66666666666667,0.0,23.666666666666668,0.0,0.0,22.666666666666668,65.66666666666667,65.66666666666667,0.0,0.0,112.0,65.66666666666667,65.66666666666667,65.66666666666667,89.33333333333333,5772917.333333333,7042944.0,250988.33333333334,868.6666666666666,5874.0,97.0,0.5863095238095238,0.0,0.0,0.0,0.5863095238095238,0.2113095238095238,0.0,0.0,0.0,0.20238095238095238,1.0,0.0,0.0,0.5863095238095238,1.0,64622.20895522388,62883.42857142857,2240.967261904762,7.7559523809523805,52.44642857142857,0.8660714285714286,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,72267,112.0,112.0,0.0,0.0,65.66666666666667,0.0,23.666666666666668,0.0,0.0,22.666666666666668,65.66666666666667,65.66666666666667,0.0,0.0,112.0,65.66666666666667,65.66666666666667,65.66666666666667,89.33333333333333,5772917.333333333,7042944.0,250988.33333333334,868.6666666666666,5874.0,97.0,0.5863095238095238,0.0,0.0,0.0,0.5863095238095238,0.2113095238095238,0.0,0.0,0.0,0.20238095238095238,1.0,0.0,0.0,0.5863095238095238,1.0,64622.20895522388,62883.42857142857,2240.967261904762,7.7559523809523805,52.44642857142857,0.8660714285714286,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,73290,112.0,112.0,0.0,0.0,88.66666666666667,0.0,23.333333333333332,0.0,0.0,0.0,88.66666666666667,88.66666666666667,0.0,0.0,112.0,88.66666666666667,88.66666666666667,88.66666666666667,112.0,7437866.666666667,7042944.0,251183.66666666666,868.6666666666666,5877.666666666667,97.0,0.7916666666666667,0.0,0.0,0.0,0.7916666666666667,0.20833333333333331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7916666666666667,1.0,66409.52380952382,62883.42857142857,2242.7113095238096,7.7559523809523805,52.47916666666667,0.8660714285714286,8,4,112
development,D04_kv_increment,ALL,ALL,dependency_guided,76363,112.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,112.0,112.0,112.0,112.0,112.0,7706496.0,7042944.0,259940.0,892.0,6083.333333333333,102.66666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,68808.0,62883.42857142857,2320.8928571428573,7.964285714285714,54.31547619047619,0.9166666666666667,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,7042944.0,237338.66666666666,836.0,5556.0,93.33333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,62883.42857142857,2119.095238095238,7.464285714285714,49.607142857142854,0.8333333333333333,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,39499,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,6.333333333333333,0.0,0.0,105.33333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,112.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.666666666666666,255114.66666666666,7042944.0,237734.66666666666,845.3333333333334,5559.333333333333,94.0,0.002976190476190476,0.0,0.0,0.0,0.002976190476190476,0.05654761904761905,0.0,0.0,0.0,0.9404761904761905,1.0,0.0,0.0,0.002976190476190476,1.0,38267.200000000004,62883.42857142857,2122.6309523809523,7.547619047619048,49.63690476190476,0.8392857142857143,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,50761,112.0,112.0,0.0,0.0,3.6666666666666665,0.0,11.666666666666666,0.0,0.0,96.66666666666667,3.6666666666666665,3.6666666666666665,0.0,0.0,112.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,15.333333333333334,728826.6666666666,7042944.0,240492.0,853.6666666666666,5633.666666666667,95.33333333333333,0.03273809523809524,0.0,0.0,0.0,0.03273809523809524,0.10416666666666666,0.0,0.0,0.0,0.8630952380952381,1.0,0.0,0.0,0.03273809523809524,1.0,47532.17391304347,62883.42857142857,2147.25,7.622023809523809,50.30059523809524,0.8511904761904762,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,58954,112.0,112.0,0.0,0.0,6.333333333333333,0.0,19.666666666666668,0.0,0.0,86.0,6.333333333333333,6.333333333333333,0.0,0.0,112.0,6.333333333333333,6.333333333333333,6.333333333333333,26.0,1382565.3333333333,7042944.0,243167.66666666666,861.3333333333334,5709.666666666667,96.66666666666667,0.05654761904761905,0.0,0.0,0.0,0.05654761904761905,0.1755952380952381,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.05654761904761905,1.0,53175.58974358974,62883.42857142857,2171.1398809523807,7.690476190476191,50.97916666666667,0.8630952380952381,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,62026,112.0,112.0,0.0,0.0,13.333333333333332,0.0,29.333333333333332,0.0,0.0,69.33333333333333,13.333333333333332,13.333333333333332,0.0,0.0,112.0,13.333333333333332,13.333333333333332,13.333333333333332,42.666666666666664,2578432.0,7042944.0,250289.66666666666,877.0,5895.666666666667,97.66666666666667,0.11904761904761904,0.0,0.0,0.0,0.11904761904761904,0.2619047619047619,0.0,0.0,0.0,0.619047619047619,1.0,0.0,0.0,0.11904761904761904,1.0,60432.0,62883.42857142857,2234.7291666666665,7.830357142857143,52.639880952380956,0.8720238095238095,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,66121,112.0,112.0,0.0,0.0,37.333333333333336,0.0,34.0,0.0,0.0,40.666666666666664,37.333333333333336,37.333333333333336,0.0,0.0,112.0,37.333333333333336,37.333333333333336,37.333333333333336,71.33333333333333,4492986.666666667,7042944.0,250835.0,880.0,5887.333333333333,97.66666666666667,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,0.30357142857142855,0.0,0.0,0.0,0.3630952380952381,1.0,0.0,0.0,0.33333333333333337,1.0,62985.79439252337,62883.42857142857,2239.598214285714,7.857142857142857,52.56547619047619,0.8720238095238095,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,72264,112.0,112.0,0.0,0.0,51.666666666666664,0.0,37.666666666666664,0.0,0.0,22.666666666666668,51.666666666666664,51.666666666666664,0.0,0.0,112.0,51.666666666666664,51.666666666666664,51.666666666666664,89.33333333333333,5826506.666666667,7042944.0,251658.33333333334,881.0,5913.666666666667,98.66666666666667,0.4613095238095238,0.0,0.0,0.0,0.4613095238095238,0.3363095238095238,0.0,0.0,0.0,0.20238095238095238,1.0,0.0,0.0,0.4613095238095238,1.0,65222.08955223882,62883.42857142857,2246.949404761905,7.866071428571429,52.80059523809524,0.880952380952381,8,4,112
development,D04_kv_increment,ALL,ALL,global_fixed,72267,112.0,112.0,0.0,0.0,51.666666666666664,0.0,37.666666666666664,0.0,0.0,22.666666666666668,51.666666666666664,51.666666666666664,0.0,0.0,112.0,51.666666666666664,51.666666666666664,51.666666666666664,89.33333333333333,5826506.666666667,7042944.0,251658.33333333334,881.0,5913.666666666667,98.66666666666667,0.4613095238095238,0.0,0.0,0.0,0.4613095238095238,0.3363095238095238,0.0,0.0,0.0,0.20238095238095238,1.0,0.0,0.0,0.4613095238095238,1.0,65222.08955223882,62883.42857142857,2246.949404761905,7.866071428571429,52.80059523809524,0.880952380952381,8,4,112
